year_month,district,okrug,secondary_price_per_sqm,newbuild_price_per_sqm,rental_price_per_sqm_monthly,secondary_mom_change_pct,newbuild_mom_change_pct,n_listings_secondary,n_listings_newbuild,n_listings_rental,cbr_key_rate_pct,avg_mortgage_rate_pct
2023-11,Beskudnikovsky,SAO,260800,301400,1087,-1.97,4.74,76,61,49,13.0,15.5
2023-12,Beskudnikovsky,SAO,269200,300500,1122,3.23,-0.29,47,5,71,13.0,15.5
2024-01,Beskudnikovsky,SAO,286600,307400,1194,6.46,2.3,52,32,105,16.0,18.5
2024-02,Beskudnikovsky,SAO,273300,297700,1139,-4.65,-3.15,139,28,16,16.0,18.5
2024-03,Beskudnikovsky,SAO,277900,316700,1158,1.69,6.39,164,74,105,16.0,18.5
2024-04,Beskudnikovsky,SAO,280800,309200,1170,1.05,-2.39,85,23,47,16.0,18.5
2024-05,Beskudnikovsky,SAO,275000,292400,1146,-2.07,-5.41,133,48,105,16.0,18.5
2024-06,Beskudnikovsky,SAO,277400,316000,1156,0.86,8.06,135,50,112,16.0,18.5
2024-07,Beskudnikovsky,SAO,277400,302500,1156,0.01,-4.28,40,14,91,16.0,18.5
2024-08,Beskudnikovsky,SAO,270700,285600,1128,-2.4,-5.6,194,57,57,16.0,18.5
2024-09,Beskudnikovsky,SAO,290200,323300,1209,7.18,13.21,78,69,50,16.0,18.5
2024-10,Beskudnikovsky,SAO,277100,295500,1155,-4.49,-8.59,72,34,90,21.0,23.5
2024-11,Beskudnikovsky,SAO,281200,290300,1172,1.46,-1.78,44,54,48,21.0,23.5
2024-12,Beskudnikovsky,SAO,267000,296200,1112,-5.05,2.05,87,74,58,21.0,23.5
2025-01,Beskudnikovsky,SAO,281200,314500,1172,5.33,6.17,125,7,32,21.0,23.5
2025-02,Beskudnikovsky,SAO,264600,290800,1103,-5.9,-7.53,26,67,109,21.0,23.5
2025-03,Beskudnikovsky,SAO,275000,293300,1146,3.95,0.85,48,17,66,21.0,23.5
2025-04,Beskudnikovsky,SAO,260300,293000,1085,-5.36,-0.08,113,31,118,21.0,23.5
2025-05,Beskudnikovsky,SAO,268800,299300,1120,3.27,2.13,42,78,56,21.0,23.5
2025-06,Beskudnikovsky,SAO,279200,305000,1163,3.85,1.91,87,68,38,21.0,23.5
2025-07,Beskudnikovsky,SAO,276700,298900,1153,-0.87,-1.98,132,58,56,17.0,19.5
2025-08,Beskudnikovsky,SAO,286100,322200,1192,3.39,7.78,119,73,56,17.0,19.5
2025-09,Beskudnikovsky,SAO,282600,313200,1178,-1.23,-2.79,51,49,39,17.0,19.5
2025-10,Beskudnikovsky,SAO,269100,295700,1121,-4.77,-5.6,141,50,64,17.0,19.5
2025-11,Beskudnikovsky,SAO,256900,295000,1070,-4.55,-0.24,165,56,54,17.0,19.5
2025-12,Beskudnikovsky,SAO,275100,293700,1146,7.09,-0.42,122,27,94,17.0,19.5
2026-01,Beskudnikovsky,SAO,275500,295000,1148,0.14,0.42,177,46,23,17.0,19.5
2026-02,Beskudnikovsky,SAO,265600,295700,1107,-3.58,0.25,53,79,102,17.0,19.5
2026-03,Beskudnikovsky,SAO,273100,306400,1138,2.82,3.61,124,11,50,17.0,19.5
2026-04,Beskudnikovsky,SAO,287400,314200,1197,5.23,2.54,180,61,111,17.0,19.5
2020-01,Voykovsky,SAO,216300,237200,901,,,132,35,102,6.0,8.5
2020-02,Voykovsky,SAO,208100,231500,867,-3.78,-2.4,119,54,104,6.0,8.5
2020-03,Voykovsky,SAO,223500,257800,931,7.39,11.38,87,31,100,6.0,8.5
2020-04,Voykovsky,SAO,216400,238700,902,-3.17,-7.41,22,73,117,4.25,6.75
2020-05,Voykovsky,SAO,226100,258900,942,4.48,8.43,187,58,64,4.25,6.75
2020-06,Voykovsky,SAO,211200,233000,880,-6.57,-9.99,176,55,108,4.25,6.75
2020-07,Voykovsky,SAO,237400,272200,989,12.36,16.8,113,10,102,4.25,6.75
2020-08,Voykovsky,SAO,226400,236200,943,-4.61,-13.2,146,74,39,4.25,6.75
2020-09,Voykovsky,SAO,238000,268900,992,5.09,13.82,152,34,51,4.25,6.75
2020-10,Voykovsky,SAO,238500,263800,994,0.23,-1.88,28,12,25,4.25,6.75
2020-11,Voykovsky,SAO,237200,255900,988,-0.54,-3.02,72,41,21,4.25,6.75
2020-12,Voykovsky,SAO,244000,265000,1017,2.85,3.57,64,33,69,4.25,6.75
2021-01,Voykovsky,SAO,245400,269700,1022,0.58,1.77,42,79,88,4.25,6.75
2021-02,Voykovsky,SAO,245300,264300,1022,-0.05,-2.02,54,63,110,4.25,6.75
2021-03,Voykovsky,SAO,261200,288500,1088,6.5,9.17,124,54,42,4.25,6.75
2021-04,Voykovsky,SAO,258200,295800,1076,-1.14,2.54,80,19,79,8.5,11.0
2021-05,Voykovsky,SAO,247200,271700,1030,-4.25,-8.14,115,68,114,8.5,11.0
2021-06,Voykovsky,SAO,264500,306700,1102,6.98,12.88,65,10,93,8.5,11.0
2021-07,Voykovsky,SAO,262200,298200,1092,-0.87,-2.8,108,77,46,8.5,11.0
2021-08,Voykovsky,SAO,268400,305600,1118,2.36,2.5,163,46,78,8.5,11.0
2021-09,Voykovsky,SAO,271700,293300,1132,1.26,-4.04,197,58,73,8.5,11.0
2021-10,Voykovsky,SAO,279100,304400,1163,2.69,3.8,147,78,12,8.5,11.0
2021-11,Voykovsky,SAO,287900,327500,1199,3.15,7.59,115,13,103,8.5,11.0
2021-12,Voykovsky,SAO,287400,305400,1198,-0.15,-6.77,180,64,94,8.5,11.0
2022-01,Voykovsky,SAO,285500,320800,1189,-0.68,5.07,113,75,72,20.0,22.5
2022-02,Voykovsky,SAO,293500,314800,1223,2.81,-1.89,106,28,100,20.0,22.5
2022-03,Voykovsky,SAO,283600,310000,1182,-3.37,-1.52,196,35,67,20.0,22.5
2022-04,Voykovsky,SAO,278700,297800,1161,-1.73,-3.93,67,61,95,9.5,12.0
2022-05,Voykovsky,SAO,278100,305300,1159,-0.21,2.51,58,51,42,9.5,12.0
2022-06,Voykovsky,SAO,273500,301500,1140,-1.66,-1.24,97,56,117,9.5,12.0
2022-07,Voykovsky,SAO,277000,293800,1154,1.26,-2.58,54,46,36,9.5,12.0
2022-08,Voykovsky,SAO,279300,302700,1164,0.85,3.06,46,56,45,9.5,12.0
2022-09,Voykovsky,SAO,294300,317700,1226,5.35,4.95,120,9,16,9.5,12.0
2022-10,Voykovsky,SAO,299200,340000,1247,1.68,7.01,76,27,83,7.5,10.0
2022-11,Voykovsky,SAO,307900,324900,1283,2.91,-4.46,30,44,93,7.5,10.0
2022-12,Voykovsky,SAO,299800,347400,1249,-2.63,6.93,46,71,62,7.5,10.0
2023-01,Voykovsky,SAO,305600,332500,1273,1.93,-4.28,171,28,92,7.5,10.0
2023-02,Voykovsky,SAO,301500,339200,1256,-1.33,2.02,98,52,86,7.5,10.0
2023-03,Voykovsky,SAO,293600,310300,1223,-2.65,-8.52,125,54,34,7.5,10.0
2023-04,Voykovsky,SAO,304300,326500,1268,3.65,5.2,167,57,25,7.5,10.0
2023-05,Voykovsky,SAO,313200,358300,1305,2.93,9.74,128,34,41,7.5,10.0
2023-06,Voykovsky,SAO,319500,360400,1331,2.02,0.6,108,72,12,7.5,10.0
2023-07,Voykovsky,SAO,319500,349100,1331,0.0,-3.14,104,50,16,13.0,15.5
2023-08,Voykovsky,SAO,317600,350100,1323,-0.62,0.27,80,10,28,13.0,15.5
2023-09,Voykovsky,SAO,317400,344000,1322,-0.06,-1.74,85,45,49,13.0,15.5
2023-10,Voykovsky,SAO,315200,348600,1314,-0.67,1.35,195,58,93,13.0,15.5
2023-11,Voykovsky,SAO,324700,348800,1353,2.98,0.06,148,78,92,13.0,15.5
2023-12,Voykovsky,SAO,314200,352000,1309,-3.2,0.9,117,79,76,13.0,15.5
2024-01,Voykovsky,SAO,323200,356800,1347,2.85,1.39,169,18,73,16.0,18.5
2024-02,Voykovsky,SAO,326100,363200,1359,0.89,1.77,127,73,69,16.0,18.5
2024-03,Voykovsky,SAO,322100,345800,1342,-1.22,-4.78,87,9,15,16.0,18.5
2024-04,Voykovsky,SAO,338000,389300,1408,4.94,12.58,109,34,103,16.0,18.5
2024-05,Voykovsky,SAO,334700,356300,1395,-0.98,-8.49,118,25,77,16.0,18.5
2024-06,Voykovsky,SAO,318400,360000,1327,-4.87,1.06,40,7,37,16.0,18.5
2024-07,Voykovsky,SAO,330100,363500,1375,3.68,0.97,103,12,86,16.0,18.5
2024-08,Voykovsky,SAO,324100,361300,1350,-1.82,-0.61,193,41,45,16.0,18.5
2024-09,Voykovsky,SAO,327400,370700,1364,1.03,2.6,139,19,85,16.0,18.5
2024-10,Voykovsky,SAO,322400,344800,1343,-1.54,-7.0,92,60,52,21.0,23.5
2024-11,Voykovsky,SAO,327300,360800,1364,1.53,4.66,112,33,42,21.0,23.5
2024-12,Voykovsky,SAO,327500,360200,1365,0.06,-0.17,105,69,103,21.0,23.5
2025-01,Voykovsky,SAO,304600,320600,1269,-7.01,-10.98,84,47,31,21.0,23.5
2025-02,Voykovsky,SAO,313800,337500,1308,3.04,5.27,104,78,60,21.0,23.5
2025-03,Voykovsky,SAO,311400,351000,1298,-0.76,3.98,36,20,52,21.0,23.5
2025-04,Voykovsky,SAO,316300,347900,1318,1.57,-0.86,106,67,22,21.0,23.5
2025-05,Voykovsky,SAO,311700,339700,1299,-1.48,-2.36,199,31,49,21.0,23.5
2025-06,Voykovsky,SAO,316400,355000,1318,1.53,4.5,166,19,95,21.0,23.5
2025-07,Voykovsky,SAO,321400,355600,1339,1.59,0.15,119,15,33,17.0,19.5
2025-08,Voykovsky,SAO,330000,367900,1375,2.67,3.48,132,79,43,17.0,19.5
2025-09,Voykovsky,SAO,320000,351100,1333,-3.03,-4.58,52,18,35,17.0,19.5
2025-10,Voykovsky,SAO,316400,349600,1318,-1.13,-0.43,112,16,73,17.0,19.5
2025-11,Voykovsky,SAO,327300,349000,1364,3.46,-0.16,26,50,73,17.0,19.5
2025-12,Voykovsky,SAO,319200,351500,1330,-2.47,0.7,30,65,99,17.0,19.5
2026-01,Voykovsky,SAO,328000,365400,1367,2.76,3.95,33,42,90,17.0,19.5
2026-02,Voykovsky,SAO,326000,357800,1358,-0.61,-2.08,106,60,54,17.0,19.5
2026-03,Voykovsky,SAO,329600,368800,1373,1.11,3.08,192,20,30,17.0,19.5
2026-04,Voykovsky,SAO,325700,361800,1357,-1.18,-1.88,31,14,41,17.0,19.5
2020-01,Golovinsky,SAO,195500,213500,814,,,171,17,21,6.0,8.5
2020-02,Golovinsky,SAO,187900,205600,783,-3.89,-3.67,38,11,112,6.0,8.5
2020-03,Golovinsky,SAO,193300,211500,805,2.89,2.85,144,72,94,6.0,8.5
2020-04,Golovinsky,SAO,200400,225300,835,3.69,6.51,59,27,100,4.25,6.75
2020-05,Golovinsky,SAO,201500,229900,840,0.52,2.04,49,41,41,4.25,6.75
2020-06,Golovinsky,SAO,196800,213700,820,-2.33,-7.04,176,69,100,4.25,6.75
2020-07,Golovinsky,SAO,208300,232000,868,5.84,8.58,144,64,95,4.25,6.75
2020-08,Golovinsky,SAO,203300,216700,847,-2.41,-6.62,119,37,24,4.25,6.75
2020-09,Golovinsky,SAO,213700,243500,891,5.15,12.41,188,54,90,4.25,6.75
2020-10,Golovinsky,SAO,213000,230700,888,-0.33,-5.27,195,22,101,4.25,6.75
2020-11,Golovinsky,SAO,215800,233700,899,1.32,1.29,127,65,72,4.25,6.75
2020-12,Golovinsky,SAO,220900,245100,920,2.35,4.9,150,51,58,4.25,6.75
2021-01,Golovinsky,SAO,228100,250400,950,3.25,2.16,84,75,44,4.25,6.75
2021-02,Golovinsky,SAO,221800,235900,924,-2.75,-5.81,187,13,48,4.25,6.75
2021-03,Golovinsky,SAO,232400,256400,968,4.74,8.68,67,69,30,4.25,6.75
2021-04,Golovinsky,SAO,235100,255400,980,1.2,-0.38,28,21,112,8.5,11.0
2021-05,Golovinsky,SAO,235700,259900,982,0.26,1.77,98,24,98,8.5,11.0
2021-06,Golovinsky,SAO,241900,272000,1008,2.62,4.65,83,75,103,8.5,11.0
2021-07,Golovinsky,SAO,235800,248200,983,-2.52,-8.75,130,17,86,8.5,11.0
2021-08,Golovinsky,SAO,253300,275500,1055,7.39,11.03,81,78,37,8.5,11.0
2021-09,Golovinsky,SAO,247800,275900,1033,-2.15,0.14,69,19,64,8.5,11.0
2021-10,Golovinsky,SAO,257300,273400,1072,3.81,-0.92,180,77,38,8.5,11.0
2021-11,Golovinsky,SAO,263000,291100,1096,2.23,6.47,76,23,28,8.5,11.0
2021-12,Golovinsky,SAO,258900,283300,1079,-1.56,-2.68,92,41,19,8.5,11.0
2022-01,Golovinsky,SAO,257800,276200,1074,-0.42,-2.52,95,66,56,20.0,22.5
2022-02,Golovinsky,SAO,270900,296600,1129,5.09,7.4,87,61,118,20.0,22.5
2022-03,Golovinsky,SAO,256500,282900,1069,-5.34,-4.61,49,66,118,20.0,22.5
2022-04,Golovinsky,SAO,250100,266900,1042,-2.49,-5.68,79,19,44,9.5,12.0
2022-05,Golovinsky,SAO,257500,282000,1073,2.98,5.67,167,62,52,9.5,12.0
2022-06,Golovinsky,SAO,271300,299100,1130,5.35,6.06,107,41,84,9.5,12.0
2022-07,Golovinsky,SAO,261000,291800,1088,-3.78,-2.43,110,11,78,9.5,12.0
2022-08,Golovinsky,SAO,266400,291000,1110,2.07,-0.27,196,6,78,9.5,12.0
2022-09,Golovinsky,SAO,254400,279900,1060,-4.5,-3.81,177,30,87,9.5,12.0
2022-10,Golovinsky,SAO,269300,299500,1122,5.85,7.01,26,30,116,7.5,10.0
2022-11,Golovinsky,SAO,274200,298900,1142,1.79,-0.21,64,26,40,7.5,10.0
2022-12,Golovinsky,SAO,275100,303200,1146,0.34,1.42,58,58,49,7.5,10.0
2023-01,Golovinsky,SAO,270700,297200,1128,-1.6,-1.96,168,10,25,7.5,10.0
2023-02,Golovinsky,SAO,277600,312500,1157,2.55,5.16,99,70,51,7.5,10.0
2023-03,Golovinsky,SAO,274300,309400,1143,-1.19,-1.01,72,19,115,7.5,10.0
2023-04,Golovinsky,SAO,275400,305700,1147,0.39,-1.2,52,70,84,7.5,10.0
2023-05,Golovinsky,SAO,277400,312700,1156,0.76,2.31,122,41,44,7.5,10.0
2023-06,Golovinsky,SAO,289800,321200,1208,4.47,2.69,169,17,61,7.5,10.0
2023-07,Golovinsky,SAO,289000,314800,1204,-0.3,-1.97,131,68,113,13.0,15.5
2023-08,Golovinsky,SAO,280600,303600,1169,-2.91,-3.56,141,11,96,13.0,15.5
2023-09,Golovinsky,SAO,294500,324500,1227,4.95,6.86,135,20,115,13.0,15.5
2023-10,Golovinsky,SAO,292800,310000,1220,-0.58,-4.46,195,13,62,13.0,15.5
2023-11,Golovinsky,SAO,283400,303200,1181,-3.21,-2.19,192,78,79,13.0,15.5
2023-12,Golovinsky,SAO,290300,320000,1210,2.44,5.54,68,64,53,13.0,15.5
2024-01,Golovinsky,SAO,291100,322800,1213,0.28,0.88,27,79,117,16.0,18.5
2024-02,Golovinsky,SAO,293600,322600,1223,0.84,-0.06,42,33,55,16.0,18.5
2024-03,Golovinsky,SAO,298400,312300,1243,1.65,-3.21,23,14,23,16.0,18.5
2024-04,Golovinsky,SAO,301600,337700,1257,1.06,8.13,102,15,91,16.0,18.5
2024-05,Golovinsky,SAO,310400,339700,1293,2.94,0.59,192,53,19,16.0,18.5
2024-06,Golovinsky,SAO,287900,312900,1199,-7.27,-7.88,52,31,116,16.0,18.5
2024-07,Golovinsky,SAO,297600,333200,1240,3.39,6.48,120,54,75,16.0,18.5
2024-08,Golovinsky,SAO,301800,343500,1258,1.41,3.11,135,33,119,16.0,18.5
2024-09,Golovinsky,SAO,292100,336900,1217,-3.21,-1.94,29,55,96,16.0,18.5
2024-10,Golovinsky,SAO,292300,300300,1218,0.06,-10.85,170,54,48,21.0,23.5
2024-11,Golovinsky,SAO,282700,294300,1178,-3.3,-2.02,42,37,62,21.0,23.5
2024-12,Golovinsky,SAO,299200,329500,1247,5.86,11.97,187,57,79,21.0,23.5
2025-01,Golovinsky,SAO,289500,323400,1206,-3.26,-1.84,194,71,73,21.0,23.5
2025-02,Golovinsky,SAO,300400,326400,1252,3.79,0.91,140,68,32,21.0,23.5
2025-03,Golovinsky,SAO,290100,314100,1209,-3.44,-3.77,76,68,76,21.0,23.5
2025-04,Golovinsky,SAO,294300,321200,1226,1.45,2.27,98,33,22,21.0,23.5
2025-05,Golovinsky,SAO,294000,328600,1225,-0.12,2.3,36,14,87,21.0,23.5
2025-06,Golovinsky,SAO,286600,319000,1194,-2.5,-2.91,165,20,27,21.0,23.5
2025-07,Golovinsky,SAO,288700,305500,1203,0.72,-4.26,175,18,33,17.0,19.5
2025-08,Golovinsky,SAO,301300,340100,1255,4.39,11.35,149,72,107,17.0,19.5
2025-09,Golovinsky,SAO,296000,330100,1233,-1.77,-2.95,60,67,12,17.0,19.5
2025-10,Golovinsky,SAO,290700,334200,1211,-1.77,1.25,139,36,59,17.0,19.5
2025-11,Golovinsky,SAO,289300,318100,1205,-0.5,-4.83,140,72,42,17.0,19.5
2025-12,Golovinsky,SAO,298400,336200,1243,3.17,5.7,51,33,68,17.0,19.5
2026-01,Golovinsky,SAO,296100,318700,1234,-0.77,-5.21,137,49,17,17.0,19.5
2026-02,Golovinsky,SAO,296300,339200,1235,0.07,6.42,59,40,56,17.0,19.5
2026-03,Golovinsky,SAO,294500,330300,1227,-0.62,-2.63,185,78,96,17.0,19.5
2026-04,Golovinsky,SAO,298400,328700,1243,1.33,-0.47,138,76,51,17.0,19.5
2020-01,Dmitrovsky,SAO,178000,193800,741,,,133,31,38,6.0,8.5
2020-02,Dmitrovsky,SAO,177300,201100,739,-0.38,3.76,65,11,67,6.0,8.5
2020-03,Dmitrovsky,SAO,184600,203300,769,4.11,1.1,127,13,29,6.0,8.5
2020-04,Dmitrovsky,SAO,182800,198400,762,-0.95,-2.4,63,13,89,4.25,6.75
2020-05,Dmitrovsky,SAO,176000,199600,733,-3.73,0.59,36,69,11,4.25,6.75
2020-06,Dmitrovsky,SAO,192500,213300,802,9.35,6.88,126,57,42,4.25,6.75
2020-07,Dmitrovsky,SAO,192700,204500,803,0.14,-4.1,146,60,89,4.25,6.75
2020-08,Dmitrovsky,SAO,183100,203500,763,-5.0,-0.49,121,19,39,4.25,6.75
2020-09,Dmitrovsky,SAO,194400,204600,810,6.15,0.54,108,72,41,4.25,6.75
2020-10,Dmitrovsky,SAO,187700,209300,782,-3.41,2.28,152,43,78,4.25,6.75
2020-11,Dmitrovsky,SAO,196800,211200,820,4.81,0.93,141,53,69,4.25,6.75
2020-12,Dmitrovsky,SAO,199700,217200,832,1.47,2.8,177,22,36,4.25,6.75
2021-01,Dmitrovsky,SAO,202700,232600,845,1.53,7.1,183,60,16,4.25,6.75
2021-02,Dmitrovsky,SAO,210400,224000,877,3.79,-3.67,83,17,61,4.25,6.75
2021-03,Dmitrovsky,SAO,211900,237400,883,0.7,5.98,46,12,22,4.25,6.75
2021-04,Dmitrovsky,SAO,215100,234000,896,1.55,-1.43,36,7,31,8.5,11.0
2021-05,Dmitrovsky,SAO,207100,231500,863,-3.74,-1.07,111,18,76,8.5,11.0
2021-06,Dmitrovsky,SAO,221200,245800,922,6.8,6.17,141,75,43,8.5,11.0
2021-07,Dmitrovsky,SAO,216500,238000,902,-2.12,-3.21,88,9,108,8.5,11.0
2021-08,Dmitrovsky,SAO,227100,255400,946,4.89,7.34,100,51,53,8.5,11.0
2021-09,Dmitrovsky,SAO,224200,245900,934,-1.28,-3.73,44,69,84,8.5,11.0
2021-10,Dmitrovsky,SAO,232900,260500,970,3.88,5.93,52,9,74,8.5,11.0
2021-11,Dmitrovsky,SAO,234500,255900,977,0.68,-1.76,155,16,27,8.5,11.0
2021-12,Dmitrovsky,SAO,230000,271900,958,-1.92,6.25,130,18,57,8.5,11.0
2022-01,Dmitrovsky,SAO,237500,261900,990,3.28,-3.68,157,19,65,20.0,22.5
2022-02,Dmitrovsky,SAO,236300,260700,985,-0.48,-0.45,40,62,15,20.0,22.5
2022-03,Dmitrovsky,SAO,227600,248500,948,-3.71,-4.68,183,52,16,20.0,22.5
2022-04,Dmitrovsky,SAO,226500,242800,944,-0.47,-2.3,136,74,58,9.5,12.0
2022-05,Dmitrovsky,SAO,214200,237600,893,-5.42,-2.14,152,61,55,9.5,12.0
2022-06,Dmitrovsky,SAO,228300,251200,951,6.55,5.73,181,37,85,9.5,12.0
2022-07,Dmitrovsky,SAO,228400,259300,951,0.05,3.22,183,16,51,9.5,12.0
2022-08,Dmitrovsky,SAO,243700,271100,1015,6.72,4.55,64,59,32,9.5,12.0
2022-09,Dmitrovsky,SAO,241800,265300,1008,-0.77,-2.14,89,74,46,9.5,12.0
2022-10,Dmitrovsky,SAO,228900,263900,954,-5.33,-0.51,102,38,25,7.5,10.0
2022-11,Dmitrovsky,SAO,245700,268400,1024,7.35,1.67,21,74,53,7.5,10.0
2022-12,Dmitrovsky,SAO,247000,272700,1029,0.5,1.63,128,34,39,7.5,10.0
2023-01,Dmitrovsky,SAO,249400,270600,1039,0.98,-0.78,61,44,41,7.5,10.0
2023-02,Dmitrovsky,SAO,249300,273000,1039,-0.05,0.88,79,65,117,7.5,10.0
2023-03,Dmitrovsky,SAO,258900,293600,1079,3.87,7.56,155,25,91,7.5,10.0
2023-04,Dmitrovsky,SAO,257900,280700,1075,-0.38,-4.41,43,61,20,7.5,10.0
2023-05,Dmitrovsky,SAO,255100,270500,1063,-1.11,-3.61,111,8,70,7.5,10.0
2023-06,Dmitrovsky,SAO,259000,268700,1079,1.53,-0.69,125,55,44,7.5,10.0
2023-07,Dmitrovsky,SAO,248300,274000,1035,-4.12,1.98,138,42,87,13.0,15.5
2023-08,Dmitrovsky,SAO,263500,282700,1098,6.12,3.17,89,27,100,13.0,15.5
2023-09,Dmitrovsky,SAO,271800,296100,1133,3.15,4.75,112,15,105,13.0,15.5
2023-10,Dmitrovsky,SAO,263200,283400,1097,-3.17,-4.3,177,23,18,13.0,15.5
2023-11,Dmitrovsky,SAO,257400,291500,1073,-2.19,2.87,156,22,112,13.0,15.5
2023-12,Dmitrovsky,SAO,267600,294700,1115,3.94,1.11,24,48,10,13.0,15.5
2024-01,Dmitrovsky,SAO,250100,291000,1042,-6.53,-1.26,57,56,41,16.0,18.5
2024-02,Dmitrovsky,SAO,261400,283900,1089,4.5,-2.47,167,22,67,16.0,18.5
2024-03,Dmitrovsky,SAO,261400,285000,1089,0.03,0.39,59,48,23,16.0,18.5
2024-04,Dmitrovsky,SAO,268900,290400,1120,2.84,1.89,135,74,108,16.0,18.5
2024-05,Dmitrovsky,SAO,274300,305200,1143,2.0,5.13,116,14,15,16.0,18.5
2024-06,Dmitrovsky,SAO,262900,289000,1095,-4.16,-5.32,152,39,80,16.0,18.5
2024-07,Dmitrovsky,SAO,279400,309200,1164,6.29,6.98,153,26,78,16.0,18.5
2024-08,Dmitrovsky,SAO,270000,303800,1125,-3.35,-1.75,41,51,101,16.0,18.5
2024-09,Dmitrovsky,SAO,274900,284000,1145,1.8,-6.52,38,33,37,16.0,18.5
2024-10,Dmitrovsky,SAO,261300,302500,1089,-4.95,6.51,159,50,62,21.0,23.5
2024-11,Dmitrovsky,SAO,271200,299500,1130,3.79,-0.98,120,49,35,21.0,23.5
2024-12,Dmitrovsky,SAO,265900,278400,1108,-1.95,-7.05,56,18,95,21.0,23.5
2025-01,Dmitrovsky,SAO,256400,274500,1068,-3.55,-1.38,121,13,52,21.0,23.5
2025-02,Dmitrovsky,SAO,268900,295700,1120,4.84,7.72,29,40,116,21.0,23.5
2025-03,Dmitrovsky,SAO,264500,291700,1102,-1.61,-1.37,195,64,25,21.0,23.5
2025-04,Dmitrovsky,SAO,254800,281800,1062,-3.69,-3.38,115,14,50,21.0,23.5
2025-05,Dmitrovsky,SAO,259700,284600,1082,1.95,0.98,35,53,33,21.0,23.5
2025-06,Dmitrovsky,SAO,263800,288600,1099,1.55,1.4,47,23,30,21.0,23.5
2025-07,Dmitrovsky,SAO,259200,294600,1080,-1.71,2.1,63,29,110,17.0,19.5
2025-08,Dmitrovsky,SAO,268100,282900,1117,3.42,-3.98,154,49,25,17.0,19.5
2025-09,Dmitrovsky,SAO,271500,299300,1131,1.27,5.82,21,34,103,17.0,19.5
2025-10,Dmitrovsky,SAO,261200,283900,1089,-3.78,-5.15,55,9,98,17.0,19.5
2025-11,Dmitrovsky,SAO,255100,295500,1063,-2.36,4.09,56,35,84,17.0,19.5
2025-12,Dmitrovsky,SAO,264700,295300,1103,3.79,-0.07,114,36,113,17.0,19.5
2026-01,Dmitrovsky,SAO,264100,289200,1100,-0.26,-2.07,88,17,61,17.0,19.5
2026-02,Dmitrovsky,SAO,270800,297600,1128,2.53,2.9,85,50,40,17.0,19.5
2026-03,Dmitrovsky,SAO,272500,296300,1136,0.65,-0.44,185,40,41,17.0,19.5
2026-04,Dmitrovsky,SAO,278500,311800,1161,2.2,5.25,138,41,104,17.0,19.5
2020-01,Zapadnoye Degunino,SAO,187500,204300,781,,,192,43,61,6.0,8.5
2020-02,Zapadnoye Degunino,SAO,180700,200000,753,-3.63,-2.11,126,77,90,6.0,8.5
2020-03,Zapadnoye Degunino,SAO,181800,205600,758,0.65,2.78,46,18,38,6.0,8.5
2020-04,Zapadnoye Degunino,SAO,182400,199200,760,0.33,-3.1,89,64,49,4.25,6.75
2020-05,Zapadnoye Degunino,SAO,184700,209600,770,1.23,5.22,126,48,44,4.25,6.75
2020-06,Zapadnoye Degunino,SAO,188500,204000,785,2.06,-2.69,47,23,48,4.25,6.75
2020-07,Zapadnoye Degunino,SAO,196800,221200,820,4.43,8.43,108,62,45,4.25,6.75
2020-08,Zapadnoye Degunino,SAO,192200,203600,801,-2.36,-7.93,198,34,94,4.25,6.75
2020-09,Zapadnoye Degunino,SAO,202300,221800,843,5.24,8.91,26,21,90,4.25,6.75
2020-10,Zapadnoye Degunino,SAO,206800,217200,862,2.26,-2.07,115,6,117,4.25,6.75
2020-11,Zapadnoye Degunino,SAO,199400,221200,831,-3.6,1.85,190,69,34,4.25,6.75
2020-12,Zapadnoye Degunino,SAO,200100,214200,834,0.38,-3.17,119,11,12,4.25,6.75
2021-01,Zapadnoye Degunino,SAO,221000,253900,921,10.4,18.54,94,52,80,4.25,6.75
2021-02,Zapadnoye Degunino,SAO,214100,231800,892,-3.12,-8.7,138,70,89,4.25,6.75
2021-03,Zapadnoye Degunino,SAO,215500,237500,898,0.67,2.45,176,13,96,4.25,6.75
2021-04,Zapadnoye Degunino,SAO,216300,246900,901,0.4,3.97,169,11,84,8.5,11.0
2021-05,Zapadnoye Degunino,SAO,226200,255800,942,4.54,3.61,152,71,103,8.5,11.0
2021-06,Zapadnoye Degunino,SAO,227000,247600,946,0.36,-3.22,23,27,37,8.5,11.0
2021-07,Zapadnoye Degunino,SAO,229300,263000,955,1.01,6.21,173,33,106,8.5,11.0
2021-08,Zapadnoye Degunino,SAO,226400,256200,943,-1.26,-2.59,102,40,51,8.5,11.0
2021-09,Zapadnoye Degunino,SAO,232400,244300,969,2.68,-4.61,72,31,110,8.5,11.0
2021-10,Zapadnoye Degunino,SAO,227800,250400,949,-1.98,2.5,98,57,12,8.5,11.0
2021-11,Zapadnoye Degunino,SAO,234400,251500,977,2.9,0.44,175,37,61,8.5,11.0
2021-12,Zapadnoye Degunino,SAO,233700,253900,974,-0.33,0.96,72,28,65,8.5,11.0
2022-01,Zapadnoye Degunino,SAO,254000,273800,1059,8.72,7.82,145,78,25,20.0,22.5
2022-02,Zapadnoye Degunino,SAO,247000,264000,1029,-2.79,-3.59,151,19,62,20.0,22.5
